No,ID,MODE,Choice,Gender,Nat,Age,Job,Edu,Hinc,Hcar,DEP,TPP,LUG,ACCM,WCON,DMale,DFemale,Dvien,DNVien,DFNer,Cost_MT,Cost_Car,Cost_Taxi,Cost_Bus,Cost_VCAT,Park_MT,Park_Car,Park_Taxi,Park_Bus,Park_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Acctime_MT,Acctime_Car,Acctime_Taxi,Acctime_Bus,Acctime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,Trans_MT,Trans_Car,Trans_Taxi,Trans_Bus,Trans_VCAT,WC_MT,WC_Car,WC_Taxi,WC_Bus,WC_VCAT,ChIn_MT,ChIn_Car,ChIn_Taxi,ChIn_Bus,ChIn_VCAT
358,179,Airport Limousine Bus,5,1,3,2,5,3,6,1,2,2,2,1,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
359,180,Private Car,2,2,2,5,3,3,8,1,2,1,1,1,1,0,1,0,1,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
360,180,Airport Limousine Bus,5,2,2,5,3,3,8,1,2,2,1,2,2,0,1,0,1,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
361,181,Private Car,2,2,2,1,6,1,3,0,1,1,2,2,1,0,1,0,1,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
362,181,Private Car,2,2,2,1,6,1,3,0,1,2,2,1,1,0,1,0,1,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
363,182,Airport Bus,4,2,1,1,6,1,3,0,1,1,2,2,1,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
364,182,Airport Limousine Bus,5,2,1,1,6,1,3,0,1,2,2,1,1,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
365,183,Taxi,3,2,2,1,6,1,6,0,1,1,2,2,1,0,1,0,1,0,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
366,183,Airport Limousine Bus,5,2,2,1,6,1,6,0,1,2,2,1,2,0,1,0,1,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
367,184,Airport Bus,4,2,1,1,6,1,1,0,1,1,2,2,1,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
368,184,Airport Limousine Bus,5,2,1,1,6,1,1,0,1,2,2,1,2,0,1,1,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
369,185,Private Car,2,2,2,1,6,1,3,1,2,1,1,1,1,0,1,0,1,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
370,185,Airport Limousine Bus,5,2,2,1,6,1,3,1,2,2,1,2,2,0,1,0,1,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
371,186,Taxi,3,2,3,6,5,3,8,1,1,1,1,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
372,186,Airport Limousine Bus,5,2,3,6,5,3,8,1,1,2,1,2,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
373,187,Airport Limousine Bus,5,2,3,2,2,2,3,1,2,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
374,187,Airport Bus,4,2,3,2,2,2,3,1,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
375,188,Airport Limousine Bus,5,2,3,6,8,4,8,1,1,1,2,2,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
376,188,Taxi,3,2,3,6,8,4,8,1,1,2,2,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
377,189,Airport Limousine Bus,5,2,3,3,2,3,8,1,2,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
378,189,Airport Limousine Bus,5,2,3,3,2,3,8,1,2,2,1,2,2,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
379,190,Airport Limousine Bus,5,2,3,4,7,4,8,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
380,190,Airport Bus,4,2,3,4,7,4,8,1,1,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
381,191,Airport Limousine Bus,5,2,3,3,5,4,8,1,2,1,1,1,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
382,191,Airport Limousine Bus,5,2,3,3,5,4,8,1,2,2,1,2,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
383,192,Private Car,2,1,3,3,5,4,8,0,1,1,2,2,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
384,192,Airport Bus,4,1,3,3,5,4,8,0,1,2,2,1,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
385,193,Airport Bus,4,2,3,6,8,4,8,1,1,1,1,1,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
386,193,Airport Bus,4,2,3,6,8,4,8,1,1,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
387,194,Taxi,3,2,3,1,6,2,8,1,2,1,2,2,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
388,194,Taxi,3,2,3,1,6,2,8,1,2,2,2,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
389,195,Taxi,3,2,3,1,6,1,8,0,1,1,1,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
390,195,Private Car,2,2,3,1,6,1,8,0,1,2,1,2,2,0,1,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
391,196,Airport Limousine Bus,5,2,3,6,8,3,8,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
392,196,Taxi,3,2,3,6,8,3,8,1,1,2,1,2,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
393,197,Taxi,3,1,3,2,5,4,8,0,1,1,1,1,2,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
394,197,Airport Limousine Bus,5,1,3,2,5,4,8,0,1,2,1,2,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
395,198,Taxi,3,2,3,2,5,4,8,1,1,1,1,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
396,198,Airport Limousine Bus,5,2,3,2,5,4,8,1,1,2,1,2,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
397,199,Airport Limousine Bus,5,2,3,2,6,2,8,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
398,199,Airport Bus,4,2,3,2,6,2,8,1,1,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
399,200,Airport Limousine Bus,5,1,3,3,4,2,6,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
400,200,Airport Limousine Bus,5,1,3,3,4,2,6,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
401,201,Taxi,3,2,3,3,5,3,8,0,2,1,2,2,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
402,201,Taxi,3,2,3,3,5,3,8,0,2,2,2,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
403,202,Taxi,3,1,3,5,2,2,8,1,1,1,1,1,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
404,202,Airport Limousine Bus,5,1,3,5,2,2,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
405,203,Airport Limousine Bus,5,2,3,3,5,2,5,0,2,1,2,2,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
406,203,Airport Limousine Bus,5,2,3,3,5,2,5,0,2,2,2,1,2,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
407,204,Airport Limousine Bus,5,2,1,2,1,3,4,1,1,1,2,2,1,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
408,204,Airport Limousine Bus,5,2,1,2,1,3,4,1,1,2,2,1,1,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
409,205,Airport Bus,4,2,1,3,1,3,7,1,1,1,2,2,1,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
410,205,Private Car,2,2,1,3,1,3,7,1,1,2,2,1,1,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
411,206,Taxi,3,2,1,2,4,1,1,0,2,1,2,2,1,0,1,1,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
412,206,Taxi,3,2,1,2,4,1,1,0,2,2,2,1,1,0,1,1,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
413,207,Private Car,2,1,1,5,2,4,5,0,1,1,2,2,1,1,0,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
414,207,Private Car,2,1,1,5,2,4,5,0,1,2,2,1,1,1,0,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
415,208,Taxi,3,1,3,3,1,4,4,1,1,1,2,2,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
416,208,Taxi,3,1,3,3,1,4,4,1,1,2,2,1,2,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
417,209,Airport Limousine Bus,5,2,3,3,1,4,8,1,2,1,2,2,1,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
418,209,Airport Limousine Bus,5,2,3,3,1,4,8,1,2,2,2,1,1,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
419,210,Taxi,3,2,3,1,6,1,4,0,2,1,2,2,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
420,210,Airport Bus,4,2,3,1,6,1,4,0,2,2,2,1,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
421,211,Airport Limousine Bus,5,2,3,2,1,4,4,0,1,1,1,1,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
422,211,Airport Bus,4,2,3,2,1,4,4,0,1,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
423,212,Private Car,2,1,3,2,1,3,7,0,1,1,1,1,2,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
424,212,Private Car,2,1,3,2,1,3,7,0,1,2,1,2,2,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
425,213,Airport Limousine Bus,5,1,2,3,1,4,8,1,2,1,2,2,1,1,0,0,1,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
426,213,Airport Bus,4,1,2,3,1,4,8,1,2,2,2,1,2,1,0,0,1,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
427,214,Airport Bus,4,1,3,4,2,3,8,1,2,1,2,2,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
428,214,Airport Bus,4,1,3,4,2,3,8,1,2,2,2,1,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
429,215,Airport Bus,4,1,3,6,8,2,8,0,2,1,2,2,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
430,215,Airport Limousine Bus,5,1,3,6,8,2,8,0,2,2,2,1,1,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
431,216,Airport Bus,4,2,3,5,2,1,8,1,2,1,2,2,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
432,216,Private Car,2,2,3,5,2,1,8,1,2,2,2,1,2,0,1,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
433,217,Taxi,3,1,1,3,1,4,5,1,1,1,2,2,1,1,0,1,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
434,217,Private Car,2,1,1,3,1,4,5,1,1,2,2,1,1,1,0,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
435,218,Airport Limousine Bus,5,2,1,4,5,2,5,1,1,1,2,2,1,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
436,218,Private Car,2,2,1,4,5,2,5,1,1,2,2,1,1,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
437,219,Airport Bus,4,1,1,2,5,3,4,1,2,1,2,2,1,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
438,219,Airport Bus,4,1,1,2,5,3,4,1,2,2,2,1,2,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
439,220,Airport Limousine Bus,5,2,1,3,5,3,6,0,1,1,2,2,1,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
440,220,Airport Limousine Bus,5,2,1,3,5,3,6,0,1,2,2,1,1,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
441,221,Airport Bus,4,1,2,5,1,2,3,1,1,1,2,2,1,1,0,0,1,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
442,221,Airport Bus,4,1,2,5,1,2,3,1,1,2,2,1,2,1,0,0,1,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
443,222,Private Car,2,2,3,2,4,3,6,0,1,1,2,2,1,0,1,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
444,222,Taxi,3,2,3,2,4,3,6,0,1,2,2,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
445,223,Airport Bus,4,2,2,5,3,3,5,1,1,1,2,2,1,0,1,0,1,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
446,223,Airport Limousine Bus,5,2,2,5,3,3,5,1,1,2,2,1,2,0,1,0,1,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
447,224,Airport Bus,4,1,1,2,6,2,1,0,1,1,2,2,1,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
