No,ID,Scenario,Mode,Choice,Nationality,Vientiane,Gender,Mar,Age,Job,Edu,Hinc,Hcar,Hmem,Carown,AirClass,Dependency,WeaCon,Tpp,ChLug,Accom,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT
81,41,S2,Taxi,3,2,2,0,1,2,4,2,2,0,5,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
82,41,S4,Taxi,3,2,2,0,1,2,4,2,2,0,5,1,1,1,1,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
83,42,S2,VCAT,5,1,1,0,0,2,1,2,2,0,5,0,0,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
84,42,S4,Bus,4,1,2,0,0,2,1,2,2,0,5,0,0,1,0,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,10,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
85,43,S3,Bus,4,2,2,1,1,2,3,4,3,1,3,1,0,0,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,15,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
86,43,S4,Bus,4,2,2,1,1,2,3,4,3,1,3,1,0,0,0,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,10,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
87,44,S2,VCAT,5,2,2,1,0,1,3,1,2,1,5,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
88,44,S4,Bus,4,2,2,1,0,1,3,1,2,1,5,1,1,1,0,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,10,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
89,45,S7,VCAT,5,2,2,1,0,1,3,1,1,1,5,0,1,1,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
90,45,S6,Bus,4,2,2,1,0,1,3,1,1,1,5,0,1,1,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
91,46,S5,Car,2,2,2,1,0,1,3,1,1,3,5,0,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
92,46,S7,VCAT,5,2,2,1,0,1,3,1,1,3,5,0,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
93,47,S2,Car,2,1,1,0,0,1,3,1,1,2,5,0,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
94,47,S4,VCAT,5,1,1,0,0,1,3,1,1,2,5,0,1,1,1,0,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
95,48,S5,Car,2,1,1,0,0,1,3,1,2,1,4,0,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
96,48,S7,VCAT,5,1,1,0,0,1,3,1,2,1,4,0,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
97,49,S5,Car,2,1,1,1,0,1,3,1,2,0,5,0,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
98,49,S7,VCAT,5,1,1,1,0,1,3,1,2,0,5,0,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
99,50,S6,Bus,4,1,1,0,0,1,3,1,2,3,3,0,1,1,1,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
100,50,S7,VCAT,5,1,1,0,0,1,3,1,2,3,3,0,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
101,51,S7,VCAT,5,1,1,1,0,2,4,3,1,2,5,1,1,0,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
102,51,S7,VCAT,5,1,1,1,0,2,4,3,1,2,5,1,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
103,52,S3,Bus,4,1,1,0,1,4,2,2,3,1,4,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,15,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
104,52,S4,Bus,4,1,1,0,1,4,2,2,3,1,4,1,1,1,0,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,10,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
105,53,S5,Car,2,2,2,0,0,1,3,1,1,1,5,0,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
106,53,S7,VCAT,5,2,2,0,0,1,3,1,1,1,5,0,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
107,54,S7,VCAT,5,2,2,0,0,1,3,1,1,1,4,0,1,1,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
108,54,S7,VCAT,5,2,2,0,0,1,3,1,1,1,4,0,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
109,55,S7,VCAT,5,1,1,1,0,1,3,1,1,1,5,0,1,1,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
110,55,S7,VCAT,5,1,1,1,0,1,3,1,1,1,5,0,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
111,56,S2,VCAT,5,2,2,1,0,2,2,1,1,0,5,0,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
112,56,S4,Car,2,2,2,1,0,2,2,1,1,0,5,0,1,1,1,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
113,57,S5,Car,2,2,2,0,0,2,3,1,1,3,5,0,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
114,57,S6,Bus,4,2,2,0,0,2,3,1,1,3,5,0,1,1,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
115,58,S7,VCAT,5,2,2,0,0,1,3,1,3,1,5,1,0,1,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
116,58,S7,VCAT,5,2,2,0,0,1,3,1,3,1,5,1,0,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
117,59,S3,Bus,4,1,1,0,0,1,3,1,1,3,2,0,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,15,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
118,59,S4,Bus,4,1,1,0,0,1,3,1,1,3,2,0,1,1,0,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,10,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
119,60,S6,Bus,4,1,1,0,0,1,3,1,3,3,5,1,1,1,1,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
120,60,S7,Taxi,3,1,1,0,0,1,3,1,3,3,5,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
121,61,S6,Bus,4,2,2,0,0,1,3,1,1,1,5,0,1,1,1,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
122,61,S6,Bus,4,2,2,0,0,1,3,1,1,1,5,0,1,1,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
123,62,S2,VCAT,5,3,3,0,0,3,4,4,3,3,2,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
124,62,S4,VCAT,5,3,3,0,0,3,4,4,3,3,2,1,1,1,1,0,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
125,63,S7,VCAT,5,3,3,1,1,4,4,4,3,1,5,1,1,1,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
126,63,S7,VCAT,5,3,3,1,1,4,4,4,3,1,5,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
249,125,S6,VCAT,5,3,3,0,0,3,4,3,3,1,2,1,1,1,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
128,64,S8,VCAT,5,3,3,0,0,3,4,3,3,1,2,1,1,1,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
129,65,S1,Bus,4,3,3,0,1,4,1,4,3,0,4,0,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
130,65,S3,Bus,4,3,3,0,1,4,1,4,3,0,4,0,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
131,66,S1,VCAT,5,3,3,0,1,3,4,3,3,2,4,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
132,66,S3,VCAT,5,3,3,0,1,3,4,3,3,2,4,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
133,67,S7,VCAT,5,3,3,0,0,2,4,3,3,0,4,1,1,1,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
134,67,S7,VCAT,5,3,3,0,0,2,4,3,3,0,4,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
135,68,S2,VCAT,5,3,3,0,0,2,4,3,3,0,4,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
136,68,S4,Car,2,3,3,0,0,2,4,3,3,0,4,1,1,1,1,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
137,69,S1,Car,2,3,3,0,1,3,4,4,3,1,4,1,1,1,1,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
138,69,S3,Taxi,3,3,3,0,1,3,4,4,3,1,4,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
139,70,S2,Motorbike,1,1,1,1,0,4,1,3,1,0,2,1,1,1,1,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
140,70,S2,Motorbike,1,1,1,1,0,4,1,3,1,0,2,1,1,1,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
141,71,S5,Car,2,1,1,1,0,2,1,3,1,0,4,1,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
142,71,S7,VCAT,5,1,1,1,0,2,1,3,1,0,4,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
143,72,S5,Car,2,2,2,0,0,2,1,3,2,0,5,1,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
144,72,S6,Car,2,2,2,0,0,2,1,3,2,0,5,1,1,1,0,1,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
145,73,S6,Bus,4,2,2,1,1,2,1,3,1,1,5,0,0,1,1,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
146,73,S7,VCAT,5,2,2,1,1,2,1,3,1,1,5,0,0,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
147,74,S3,Motorbike,1,1,1,1,1,3,1,3,2,0,3,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
148,74,S3,Motorbike,1,1,1,1,1,3,1,3,2,0,3,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,0,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
149,75,S2,VCAT,5,2,2,1,1,3,1,2,1,0,4,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
150,75,S4,Taxi,3,2,2,1,1,3,1,2,1,0,4,1,1,1,1,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
151,76,S2,Car,2,1,1,0,0,2,1,3,1,1,5,0,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
152,76,S4,Car,2,1,1,0,0,2,1,3,1,1,5,0,1,1,1,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
153,77,S5,Car,2,2,2,1,1,3,1,2,1,0,5,1,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
154,77,S7,VCAT,5,2,2,1,1,3,1,2,1,0,5,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
155,78,S5,Car,2,2,2,1,1,3,1,2,2,0,5,1,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
156,78,S7,VCAT,5,2,2,1,1,3,1,2,2,0,5,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
157,79,S2,Car,2,2,2,1,1,2,1,2,1,0,5,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
158,89,S4,Car,2,2,2,1,1,2,1,2,1,0,5,1,1,1,1,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
159,80,S2,Car,2,2,2,0,0,2,1,3,1,0,5,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
160,80,S4,Car,2,2,2,0,0,2,1,3,1,0,5,1,1,1,1,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
161,81,S3,Motorbike,1,2,2,1,1,3,1,3,1,0,4,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
162,81,S3,Bus,4,2,2,1,1,3,1,3,1,0,4,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
163,82,S3,Motorbike,1,1,1,1,1,3,1,2,1,1,2,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
164,82,S3,Motorbike,1,1,1,1,1,3,1,2,1,1,2,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,0,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
